"resp.id";"ques";"alt";"Price";"Duration";"Accommodation";"Transport";"Destination";"choice"
222;3983;2;"2500";"10";"5stars";"plane";"Portugal";1
222;3983;3;"2500";"5";"3stars";"bus";"Greece";0
222;3983;4;"1500";"2";"5stars";"train";"Turkey";0
222;3984;1;"1500";"2";"5stars";"bus";"Turkey";0
222;3984;2;"2500";"10";"3stars";"bus";"Greece";0
222;3984;3;"800";"2";"3stars";"bus";"Portugal";1
222;3984;4;"800";"10";"3stars";"bus";"Greece";0
222;3985;1;"1500";"2";"3stars";"train";"Turkey";0
222;3985;2;"800";"2";"3stars";"bus";"Spain";1
222;3985;3;"1500";"2";"budget";"train";"Portugal";0
222;3985;4;"1500";"10";"3stars";"bus";"Portugal";0
222;3986;1;"1500";"5";"budget";"train";"Greece";0
222;3986;2;"800";"2";"3stars";"train";"Turkey";0
222;3986;3;"1500";"2";"5stars";"train";"Portugal";1
222;3986;4;"800";"10";"budget";"bus";"Portugal";0
222;3987;1;"2500";"2";"5stars";"bus";"Turkey";0
222;3987;2;"500";"5";"budget";"train";"Greece";0
222;3987;3;"500";"2";"5stars";"plane";"Spain";1
222;3987;4;"800";"10";"budget";"train";"Spain";0
222;3988;1;"800";"2";"budget";"bus";"Portugal";0
222;3988;2;"500";"10";"budget";"plane";"Greece";0
222;3988;3;"1500";"5";"3stars";"plane";"Portugal";1
222;3988;4;"800";"10";"3stars";"plane";"Greece";0
222;3989;1;"2500";"5";"3stars";"bus";"Portugal";0
222;3989;2;"500";"10";"5stars";"train";"Portugal";0
222;3989;3;"500";"10";"5stars";"plane";"Portugal";1
222;3989;4;"2500";"10";"budget";"train";"Turkey";0
222;3990;1;"2500";"10";"5stars";"plane";"Turkey";0
222;3990;2;"2500";"5";"budget";"train";"Turkey";0
222;3990;3;"500";"10";"3stars";"bus";"Greece";1
222;3990;4;"1500";"5";"budget";"train";"Turkey";0
222;3991;1;"2500";"5";"5stars";"plane";"Turkey";0
222;3991;2;"1500";"2";"budget";"plane";"Turkey";0
222;3991;3;"1500";"2";"budget";"bus";"Greece";0
222;3991;4;"500";"10";"budget";"train";"Portugal";1
222;3992;1;"1500";"10";"5stars";"train";"Greece";0
222;3992;2;"500";"5";"3stars";"plane";"Turkey";0
222;3992;3;"2500";"2";"5stars";"train";"Greece";0
222;3992;4;"500";"10";"5stars";"plane";"Spain";1
222;3993;1;"1500";"5";"5stars";"train";"Greece";1
222;3993;2;"1500";"5";"3stars";"train";"Greece";0
222;3993;3;"2500";"5";"3stars";"train";"Turkey";0
222;3993;4;"1500";"5";"3stars";"bus";"Greece";0
222;3994;1;"500";"10";"3stars";"train";"Greece";0
222;3994;2;"2500";"2";"3stars";"plane";"Greece";1
222;3994;3;"2500";"5";"budget";"train";"Portugal";0
222;3994;4;"1500";"10";"budget";"plane";"Spain";0
222;3995;1;"500";"2";"budget";"bus";"Greece";0
222;3995;2;"800";"2";"3stars";"bus";"Greece";0
222;3995;3;"800";"5";"3stars";"train";"Greece";0
222;3995;4;"800";"10";"3stars";"bus";"Spain";1
222;3996;1;"1500";"10";"5stars";"plane";"Portugal";1
222;3996;2;"2500";"10";"5stars";"plane";"Greece";0
222;3996;3;"2500";"10";"3stars";"train";"Portugal";0
222;3996;4;"500";"2";"5stars";"bus";"Turkey";0
223;3997;1;"2500";"2";"3stars";"bus";"Greece";0
223;3997;2;"1500";"10";"5stars";"train";"Spain";1
223;3997;3;"800";"5";"budget";"train";"Greece";0
223;3997;4;"2500";"2";"5stars";"plane";"Turkey";0
223;3998;1;"500";"10";"budget";"train";"Greece";0
223;3998;2;"2500";"5";"budget";"train";"Spain";0
223;3998;3;"1500";"5";"3stars";"bus";"Portugal";0
223;3998;4;"2500";"10";"5stars";"bus";"Spain";1
223;3999;1;"800";"5";"budget";"train";"Turkey";0
223;3999;2;"500";"10";"budget";"bus";"Portugal";0
223;3999;3;"2500";"10";"5stars";"train";"Spain";1
223;3999;4;"2500";"5";"budget";"bus";"Turkey";0
223;4000;1;"500";"10";"5stars";"plane";"Portugal";1
223;4000;2;"500";"2";"5stars";"bus";"Portugal";0
223;4000;3;"800";"5";"3stars";"plane";"Spain";0
223;4000;4;"500";"10";"5stars";"plane";"Greece";0
223;4001;1;"800";"5";"5stars";"plane";"Greece";0
223;4001;2;"2500";"5";"5stars";"train";"Turkey";1
223;4001;3;"2500";"5";"3stars";"plane";"Spain";0
223;4001;4;"2500";"5";"5stars";"bus";"Turkey";0
223;4002;1;"500";"5";"3stars";"bus";"Portugal";0
223;4002;2;"500";"5";"5stars";"plane";"Portugal";0
223;4002;3;"800";"5";"3stars";"bus";"Portugal";0
223;4002;4;"2500";"10";"5stars";"plane";"Portugal";1
223;4003;1;"2500";"5";"budget";"plane";"Spain";0
223;4003;2;"800";"10";"5stars";"train";"Turkey";0
223;4003;3;"2500";"10";"3stars";"train";"Turkey";0
223;4003;4;"500";"5";"3stars";"plane";"Spain";1
223;4004;1;"500";"10";"3stars";"plane";"Portugal";1
223;4004;2;"1500";"10";"3stars";"train";"Greece";0
223;4004;3;"1500";"10";"budget";"train";"Turkey";0
223;4004;4;"2500";"2";"budget";"plane";"Turkey";0
223;4005;1;"2500";"2";"budget";"bus";"Greece";0
223;4005;2;"2500";"2";"budget";"train";"Turkey";0
223;4005;3;"1500";"5";"5stars";"train";"Portugal";0
223;4005;4;"2500";"2";"3stars";"plane";"Greece";1
223;4006;1;"2500";"2";"budget";"bus";"Portugal";1
223;4006;2;"1500";"5";"budget";"train";"Turkey";0
223;4006;3;"1500";"2";"budget";"train";"Greece";0
223;4006;4;"2500";"5";"3stars";"plane";"Greece";0
223;4007;1;"1500";"2";"budget";"train";"Spain";1
223;4007;2;"2500";"10";"3stars";"plane";"Greece";0
223;4007;3;"1500";"10";"3stars";"train";"Turkey";0
223;4007;4;"1500";"2";"budget";"train";"Turkey";0
223;4008;1;"800";"10";"budget";"bus";"Spain";0
223;4008;2;"500";"2";"budget";"train";"Portugal";0
223;4008;3;"2500";"2";"5stars";"train";"Spain";1
223;4008;4;"500";"5";"3stars";"train";"Portugal";0
223;4009;1;"1500";"2";"5stars";"train";"Greece";0
223;4009;2;"500";"2";"5stars";"plane";"Greece";0
223;4009;3;"2500";"5";"3stars";"bus";"Turkey";0
223;4009;4;"1500";"5";"5stars";"bus";"Portugal";1
223;4010;1;"500";"10";"3stars";"bus";"Turkey";0
223;4010;2;"1500";"10";"budget";"plane";"Greece";1
223;4010;3;"800";"5";"3stars";"train";"Portugal";0
223;4010;4;"800";"5";"3stars";"bus";"Spain";0
223;4011;1;"800";"2";"budget";"train";"Portugal";0
223;4011;2;"500";"5";"3stars";"train";"Turkey";0
223;4011;3;"800";"2";"5stars";"train";"Greece";0
223;4011;4;"800";"10";"5stars";"train";"Spain";1
223;4012;1;"1500";"10";"3stars";"plane";"Portugal";1
223;4012;2;"1500";"2";"3stars";"plane";"Greece";0
223;4012;3;"500";"2";"3stars";"plane";"Portugal";0
223;4012;4;"500";"2";"5stars";"plane";"Turkey";0
223;4013;1;"2500";"2";"5stars";"train";"Portugal";1
223;4013;2;"2500";"10";"3stars";"plane";"Portugal";0
223;4013;3;"800";"5";"budget";"train";"Portugal";0
223;4013;4;"500";"5";"3stars";"plane";"Turkey";0
223;4014;1;"800";"5";"budget";"plane";"Greece";0
223;4014;2;"1500";"5";"5stars";"plane";"Greece";0
223;4014;3;"1500";"2";"3stars";"plane";"Portugal";0
223;4014;4;"500";"10";"3stars";"bus";"Portugal";1
224;4015;1;"800";"10";"3stars";"plane";"Portugal";1
224;4015;2;"2500";"10";"5stars";"train";"Spain";0
224;4015;3;"1500";"2";"3stars";"plane";"Spain";0
224;4015;4;"800";"2";"3stars";"train";"Greece";0
224;4016;1;"800";"10";"budget";"bus";"Portugal";0
224;4016;2;"500";"10";"budget";"plane";"Portugal";0
224;4016;3;"2500";"10";"3stars";"plane";"Greece";0
224;4016;4;"2500";"10";"5stars";"train";"Turkey";1
224;4017;1;"500";"2";"5stars";"bus";"Portugal";1
224;4017;2;"500";"2";"5stars";"train";"Greece";0
224;4017;3;"500";"2";"budget";"bus";"Portugal";0
224;4017;4;"1500";"2";"3stars";"bus";"Spain";0
224;4018;1;"800";"2";"5stars";"bus";"Spain";1
224;4018;2;"2500";"2";"5stars";"plane";"Portugal";0
224;4018;3;"800";"2";"5stars";"plane";"Spain";0
224;4018;4;"500";"2";"3stars";"bus";"Spain";0
224;4019;1;"2500";"10";"3stars";"bus";"Spain";0
224;4019;2;"2500";"2";"3stars";"train";"Portugal";0
224;4019;3;"800";"2";"budget";"bus";"Spain";1
224;4019;4;"2500";"10";"3stars";"train";"Portugal";0
224;4020;1;"2500";"2";"budget";"bus";"Greece";1
224;4020;2;"500";"5";"5stars";"plane";"Portugal";0
224;4020;3;"500";"5";"3stars";"train";"Greece";0
224;4020;4;"800";"2";"5stars";"bus";"Greece";0
224;4021;1;"1500";"10";"3stars";"plane";"Spain";0
224;4021;2;"1500";"2";"3stars";"train";"Portugal";0
224;4021;3;"2500";"5";"3stars";"train";"Greece";0
224;4021;4;"2500";"2";"5stars";"train";"Greece";1
224;4022;1;"1500";"5";"3stars";"plane";"Turkey";0
224;4022;2;"800";"5";"5stars";"train";"Turkey";0
224;4022;3;"500";"5";"3stars";"plane";"Spain";1
224;4022;4;"2500";"5";"3stars";"bus";"Turkey";0
224;4023;1;"2500";"5";"3stars";"plane";"Turkey";0
224;4023;2;"800";"10";"budget";"train";"Turkey";0
224;4023;3;"1500";"2";"5stars";"plane";"Turkey";1
224;4023;4;"2500";"5";"5stars";"train";"Greece";0
224;4024;1;"2500";"2";"3stars";"bus";"Portugal";0
224;4024;2;"1500";"5";"5stars";"train";"Portugal";1
224;4024;3;"2500";"5";"budget";"plane";"Spain";0
224;4024;4;"1500";"5";"3stars";"bus";"Spain";0
224;4025;1;"800";"2";"5stars";"bus";"Turkey";1
224;4025;2;"800";"2";"3stars";"bus";"Greece";0
224;4025;3;"500";"2";"budget";"bus";"Greece";0
224;4025;4;"800";"10";"budget";"plane";"Spain";0
224;4026;1;"800";"2";"budget";"bus";"Portugal";1
224;4026;2;"800";"2";"budget";"plane";"Spain";0
224;4026;3;"800";"10";"3stars";"train";"Greece";0
224;4026;4;"1500";"2";"budget";"bus";"Portugal";0
224;4027;1;"2500";"5";"3stars";"plane";"Portugal";0
224;4027;2;"800";"2";"budget";"plane";"Turkey";1
224;4027;3;"1500";"10";"budget";"train";"Turkey";0
224;4027;4;"1500";"2";"budget";"bus";"Turkey";0
224;4028;1;"1500";"5";"3stars";"train";"Spain";0
224;4028;2;"1500";"5";"3stars";"bus";"Portugal";0
224;4028;3;"2500";"5";"budget";"train";"Portugal";0
224;4028;4;"2500";"2";"budget";"bus";"Portugal";1
224;4029;1;"1500";"10";"5stars";"bus";"Spain";1
224;4029;2;"500";"2";"3stars";"bus";"Turkey";0
224;4029;3;"500";"10";"budget";"bus";"Spain";0
224;4029;4;"500";"2";"3stars";"plane";"Spain";0
224;4030;1;"500";"2";"3stars";"plane";"Greece";0
224;4030;2;"2500";"10";"budget";"plane";"Portugal";0
224;4030;3;"1500";"10";"budget";"bus";"Turkey";0
224;4030;4;"800";"10";"3stars";"bus";"Portugal";1
224;4031;1;"500";"10";"3stars";"bus";"Turkey";0
224;4031;2;"2500";"10";"budget";"plane";"Turkey";0
224;4031;3;"2500";"10";"budget";"train";"Spain";0
224;4031;4;"500";"10";"3stars";"plane";"Portugal";1
224;4032;1;"500";"5";"3stars";"bus";"Turkey";0
224;4032;2;"500";"5";"5stars";"train";"Portugal";1
224;4032;3;"1500";"2";"budget";"train";"Turkey";0
224;4032;4;"800";"5";"3stars";"plane";"Portugal";0
225;4033;1;"1500";"10";"budget";"train";"Portugal";0
225;4033;2;"800";"5";"3stars";"plane";"Spain";0
225;4033;3;"500";"2";"budget";"bus";"Spain";0
225;4033;4;"800";"10";"5stars";"train";"Spain";1
225;4034;1;"1500";"2";"budget";"train";"Greece";0
225;4034;2;"2500";"10";"3stars";"bus";"Turkey";0
225;4034;3;"800";"10";"5stars";"train";"Turkey";1
225;4034;4;"1500";"10";"budget";"bus";"Turkey";0
225;4035;1;"2500";"10";"budget";"plane";"Greece";0
225;4035;2;"500";"5";"3stars";"plane";"Spain";0
225;4035;3;"500";"2";"3stars";"train";"Turkey";0
225;4035;4;"500";"2";"5stars";"plane";"Turkey";1
225;4036;1;"500";"2";"3stars";"plane";"Spain";1
225;4036;2;"800";"2";"budget";"train";"Portugal";0
225;4036;3;"2500";"10";"budget";"bus";"Turkey";0
225;4036;4;"1500";"10";"budget";"bus";"Portugal";0
225;4037;1;"500";"5";"5stars";"train";"Turkey";0
225;4037;2;"1500";"5";"3stars";"train";"Turkey";0
225;4037;3;"1500";"2";"3stars";"bus";"Spain";1
225;4037;4;"800";"5";"budget";"plane";"Turkey";0
225;4038;1;"2500";"10";"budget";"plane";"Turkey";0
225;4038;2;"1500";"5";"5stars";"train";"Greece";1
225;4038;3;"2500";"2";"5stars";"train";"Greece";0
225;4038;4;"800";"5";"5stars";"bus";"Portugal";0
225;4039;1;"1500";"2";"5stars";"plane";"Spain";1
225;4039;2;"1500";"5";"5stars";"bus";"Spain";0
225;4039;3;"800";"2";"3stars";"plane";"Spain";0
225;4039;4;"1500";"5";"3stars";"train";"Greece";0
225;4040;1;"800";"2";"3stars";"bus";"Spain";1
225;4040;2;"1500";"10";"3stars";"bus";"Greece";0
225;4040;3;"800";"2";"5stars";"train";"Turkey";0
225;4040;4;"1500";"10";"budget";"plane";"Portugal";0
225;4041;1;"500";"5";"budget";"bus";"Portugal";0
225;4041;2;"2500";"2";"5stars";"bus";"Greece";1
225;4041;3;"500";"10";"3stars";"plane";"Turkey";0
225;4041;4;"2500";"10";"budget";"train";"Turkey";0
225;4042;1;"1500";"10";"5stars";"plane";"Spain";1
225;4042;2;"2500";"5";"5stars";"bus";"Spain";0
225;4042;3;"500";"5";"budget";"bus";"Turkey";0
225;4042;4;"1500";"10";"5stars";"bus";"Turkey";0
225;4043;1;"500";"5";"5stars";"bus";"Greece";0
225;4043;2;"1500";"2";"5stars";"bus";"Portugal";0
225;4043;3;"500";"2";"5stars";"bus";"Greece";1
225;4043;4;"800";"10";"budget";"train";"Spain";0
225;4044;1;"500";"5";"budget";"plane";"Spain";1
225;4044;2;"800";"5";"3stars";"plane";"Portugal";0
225;4044;3;"1500";"5";"3stars";"plane";"Turkey";0
225;4044;4;"1500";"5";"3stars";"bus";"Portugal";0
225;4045;1;"2500";"2";"5stars";"bus";"Portugal";1
225;4045;2;"1500";"10";"budget";"train";"Turkey";0
225;4045;3;"800";"5";"budget";"bus";"Spain";0
225;4045;4;"500";"5";"3stars";"bus";"Turkey";0
225;4046;1;"800";"5";"3stars";"bus";"Spain";0
225;4046;2;"500";"10";"5stars";"train";"Spain";0
225;4046;3;"800";"5";"3stars";"bus";"Greece";0
225;4046;4;"500";"5";"5stars";"bus";"Portugal";1
225;4047;1;"800";"5";"5stars";"train";"Turkey";0
225;4047;2;"800";"2";"budget";"train";"Turkey";0
225;4047;3;"1500";"10";"5stars";"train";"Turkey";0
225;4047;4;"500";"2";"3stars";"train";"Greece";1
225;4048;1;"800";"10";"5stars";"plane";"Greece";1
225;4048;2;"2500";"5";"5stars";"train";"Greece";0
225;4048;3;"800";"5";"budget";"plane";"Greece";0
225;4048;4;"800";"5";"3stars";"plane";"Greece";0
225;4049;1;"1500";"5";"3stars";"plane";"Spain";0
225;4049;2;"500";"10";"budget";"bus";"Spain";0
225;4049;3;"500";"2";"5stars";"train";"Greece";0
225;4049;4;"800";"10";"5stars";"plane";"Spain";1
225;4050;1;"500";"10";"5stars";"bus";"Turkey";1
225;4050;2;"500";"2";"budget";"train";"Spain";0
225;4050;3;"2500";"2";"5stars";"train";"Spain";0
225;4050;4;"1500";"5";"5stars";"plane";"Spain";0
226;4051;1;"2500";"10";"5stars";"plane";"Turkey";0
226;4051;2;"800";"5";"budget";"bus";"Portugal";0
226;4051;3;"500";"2";"3stars";"train";"Turkey";1
226;4051;4;"500";"10";"budget";"train";"Portugal";0
226;4052;1;"2500";"5";"3stars";"train";"Turkey";0
226;4052;2;"2500";"2";"5stars";"train";"Spain";1
226;4052;3;"2500";"10";"5stars";"train";"Portugal";0
226;4052;4;"2500";"10";"5stars";"plane";"Greece";0
226;4053;1;"500";"10";"5stars";"train";"Spain";0
226;4053;2;"1500";"5";"5stars";"train";"Turkey";1
226;4053;3;"2500";"5";"5stars";"train";"Turkey";0
226;4053;4;"1500";"5";"5stars";"bus";"Spain";0
226;4054;1;"1500";"5";"3stars";"train";"Spain";0
226;4054;2;"1500";"2";"5stars";"train";"Spain";1
226;4054;3;"2500";"5";"budget";"bus";"Greece";0
226;4054;4;"2500";"5";"budget";"bus";"Turkey";0
226;4055;1;"800";"2";"budget";"bus";"Portugal";0
226;4055;2;"500";"5";"5stars";"bus";"Portugal";1
226;4055;3;"1500";"5";"5stars";"bus";"Greece";0
226;4055;4;"2500";"10";"5stars";"bus";"Spain";0
226;4056;1;"2500";"2";"5stars";"bus";"Spain";0
226;4056;2;"500";"10";"3stars";"train";"Portugal";0
226;4056;3;"2500";"10";"5stars";"plane";"Spain";1
226;4056;4;"2500";"5";"3stars";"plane";"Portugal";0
226;4057;1;"800";"2";"5stars";"bus";"Turkey";0
226;4057;2;"800";"10";"budget";"plane";"Greece";0
226;4057;3;"800";"5";"budget";"bus";"Spain";0
226;4057;4;"1500";"2";"5stars";"train";"Turkey";1
226;4058;1;"500";"2";"3stars";"train";"Portugal";1
226;4058;2;"1500";"10";"budget";"train";"Portugal";0
226;4058;3;"2500";"2";"5stars";"train";"Turkey";0
226;4058;4;"1500";"10";"5stars";"bus";"Spain";0
226;4059;1;"500";"2";"3stars";"bus";"Turkey";0
226;4059;2;"2500";"10";"5stars";"plane";"Portugal";1
226;4059;3;"500";"5";"3stars";"plane";"Turkey";0
226;4059;4;"500";"5";"5stars";"train";"Greece";0
226;4060;1;"2500";"5";"budget";"train";"Turkey";0
226;4060;2;"500";"2";"5stars";"train";"Turkey";1
226;4060;3;"2500";"2";"3stars";"train";"Portugal";0
226;4060;4;"1500";"5";"budget";"plane";"Portugal";0
226;4061;1;"800";"10";"3stars";"plane";"Portugal";1
226;4061;2;"500";"5";"budget";"bus";"Greece";0
226;4061;3;"2500";"2";"3stars";"train";"Turkey";0
226;4061;4;"2500";"2";"3stars";"plane";"Greece";0
226;4062;1;"500";"5";"5stars";"bus";"Greece";0
226;4062;2;"2500";"2";"5stars";"train";"Greece";1
226;4062;3;"2500";"5";"5stars";"train";"Portugal";0
226;4062;4;"500";"2";"budget";"train";"Spain";0
226;4063;1;"800";"2";"budget";"bus";"Turkey";0
226;4063;2;"800";"2";"budget";"bus";"Greece";0
226;4063;3;"800";"10";"3stars";"train";"Spain";0
226;4063;4;"800";"2";"5stars";"plane";"Turkey";1
226;4064;1;"1500";"2";"3stars";"bus";"Spain";0
226;4064;2;"800";"2";"3stars";"bus";"Greece";0
226;4064;3;"800";"2";"5stars";"train";"Turkey";1
226;4064;4;"500";"5";"budget";"bus";"Spain";0
226;4065;1;"800";"5";"3stars";"train";"Turkey";0
226;4065;2;"800";"10";"3stars";"bus";"Portugal";0
226;4065;3;"800";"5";"3stars";"plane";"Spain";0
226;4065;4;"1500";"10";"5stars";"bus";"Turkey";1
226;4066;1;"500";"5";"3stars";"plane";"Portugal";1
226;4066;2;"800";"5";"budget";"bus";"Greece";0
226;4066;3;"2500";"10";"3stars";"plane";"Turkey";0
226;4066;4;"2500";"5";"3stars";"train";"Portugal";0
226;4067;1;"2500";"5";"3stars";"bus";"Spain";0
226;4067;2;"500";"2";"5stars";"plane";"Turkey";1
226;4067;3;"1500";"5";"3stars";"plane";"Spain";0
226;4067;4;"1500";"5";"budget";"plane";"Turkey";0
226;4068;1;"2500";"2";"3stars";"bus";"Spain";0
226;4068;2;"800";"10";"5stars";"plane";"Spain";1
226;4068;3;"1500";"5";"5stars";"train";"Portugal";0
226;4068;4;"2500";"2";"5stars";"bus";"Portugal";0
227;4069;1;"800";"5";"5stars";"plane";"Portugal";1
227;4069;2;"1500";"10";"5stars";"bus";"Turkey";0
227;4069;3;"800";"2";"3stars";"plane";"Spain";0
227;4069;4;"2500";"10";"budget";"bus";"Portugal";0
227;4070;1;"500";"10";"3stars";"plane";"Portugal";1
227;4070;2;"2500";"2";"3stars";"plane";"Turkey";0
227;4070;3;"800";"5";"5stars";"plane";"Greece";0
227;4070;4;"2500";"10";"3stars";"plane";"Spain";0
227;4071;1;"800";"2";"5stars";"train";"Turkey";0
227;4071;2;"2500";"2";"5stars";"bus";"Greece";0
227;4071;3;"500";"10";"5stars";"plane";"Portugal";1
227;4071;4;"500";"2";"budget";"plane";"Portugal";0
227;4072;1;"2500";"10";"3stars";"train";"Turkey";0
227;4072;2;"800";"5";"5stars";"bus";"Spain";0
227;4072;3;"500";"2";"5stars";"bus";"Portugal";1
227;4072;4;"2500";"2";"5stars";"plane";"Portugal";0
227;4073;1;"2500";"5";"3stars";"bus";"Portugal";0
227;4073;2;"2500";"2";"3stars";"bus";"Spain";0
227;4073;3;"500";"5";"5stars";"bus";"Greece";0
227;4073;4;"1500";"10";"5stars";"train";"Greece";1
227;4074;1;"500";"2";"budget";"bus";"Turkey";0
227;4074;2;"500";"10";"5stars";"train";"Turkey";0
227;4074;3;"500";"10";"3stars";"bus";"Portugal";1
227;4074;4;"500";"2";"budget";"plane";"Greece";0
227;4075;1;"1500";"2";"5stars";"bus";"Turkey";0
227;4075;2;"500";"2";"5stars";"train";"Portugal";1
227;4075;3;"1500";"2";"budget";"plane";"Portugal";0
227;4075;4;"500";"2";"3stars";"train";"Spain";0
227;4076;1;"800";"2";"5stars";"train";"Greece";1
227;4076;2;"1500";"2";"3stars";"train";"Portugal";0
227;4076;3;"800";"5";"budget";"plane";"Spain";0
227;4076;4;"1500";"2";"budget";"bus";"Portugal";0
227;4077;1;"2500";"10";"budget";"bus";"Greece";0
227;4077;2;"800";"5";"budget";"bus";"Greece";0
227;4077;3;"800";"2";"3stars";"plane";"Turkey";0
227;4077;4;"500";"2";"budget";"bus";"Portugal";1
227;4078;1;"800";"10";"budget";"bus";"Spain";0
227;4078;2;"1500";"10";"5stars";"bus";"Greece";0
227;4078;3;"2500";"5";"budget";"bus";"Spain";0
227;4078;4;"800";"5";"5stars";"train";"Portugal";1
227;4079;1;"1500";"5";"budget";"plane";"Spain";0
227;4079;2;"500";"5";"3stars";"bus";"Greece";0
227;4079;3;"800";"10";"5stars";"bus";"Spain";1
227;4079;4;"2500";"2";"3stars";"plane";"Spain";0
227;4080;1;"1500";"5";"budget";"plane";"Portugal";0
227;4080;2;"2500";"2";"budget";"train";"Spain";0
227;4080;3;"500";"2";"3stars";"train";"Portugal";1
227;4080;4;"800";"10";"budget";"bus";"Turkey";0
227;4081;1;"2500";"5";"3stars";"bus";"Greece";0
227;4081;2;"2500";"5";"3stars";"bus";"Spain";0
227;4081;3;"2500";"5";"budget";"plane";"Turkey";0
227;4081;4;"800";"2";"5stars";"bus";"Spain";1
227;4082;1;"2500";"5";"5stars";"train";"Turkey";0
227;4082;2;"1500";"5";"3stars";"train";"Portugal";0
227;4082;3;"1500";"2";"budget";"train";"Spain";0
227;4082;4;"500";"10";"3stars";"train";"Spain";1
227;4083;1;"500";"2";"3stars";"plane";"Spain";0
227;4083;2;"2500";"5";"3stars";"plane";"Spain";0
227;4083;3;"800";"10";"budget";"plane";"Portugal";1
227;4083;4;"500";"5";"3stars";"train";"Turkey";0
227;4084;1;"800";"10";"budget";"train";"Portugal";1
227;4084;2;"1500";"2";"budget";"train";"Turkey";0
227;4084;3;"1500";"2";"budget";"plane";"Spain";0
227;4084;4;"1500";"5";"3stars";"train";"Turkey";0
227;4085;1;"800";"2";"budget";"train";"Turkey";0
227;4085;2;"2500";"2";"budget";"plane";"Greece";0
227;4085;3;"800";"5";"5stars";"plane";"Turkey";1
227;4085;4;"2500";"2";"5stars";"bus";"Spain";0
227;4086;1;"1500";"5";"3stars";"bus";"Spain";0
227;4086;2;"500";"2";"5stars";"train";"Turkey";1
227;4086;3;"2500";"5";"budget";"plane";"Spain";0
227;4086;4;"1500";"2";"5stars";"train";"Turkey";0
228;4087;1;"800";"2";"5stars";"plane";"Greece";1
228;4087;2;"500";"5";"budget";"plane";"Greece";0
228;4087;3;"2500";"2";"5stars";"train";"Spain";0
228;4087;4;"1500";"10";"3stars";"train";"Portugal";0
228;4088;1;"1500";"2";"3stars";"train";"Portugal";0
228;4088;2;"1500";"2";"5stars";"plane";"Portugal";0
228;4088;3;"800";"5";"budget";"train";"Turkey";0
228;4088;4;"800";"2";"5stars";"train";"Turkey";1
228;4089;1;"2500";"2";"5stars";"plane";"Turkey";1
228;4089;2;"2500";"10";"5stars";"train";"Turkey";0
228;4089;3;"1500";"5";"3stars";"plane";"Portugal";0
228;4089;4;"2500";"2";"budget";"bus";"Spain";0
228;4090;1;"2500";"2";"budget";"bus";"Portugal";1
228;4090;2;"2500";"5";"5stars";"bus";"Turkey";0
228;4090;3;"1500";"2";"budget";"train";"Greece";0
228;4090;4;"800";"5";"budget";"plane";"Spain";0
228;4091;1;"800";"5";"budget";"train";"Greece";0
228;4091;2;"1500";"10";"3stars";"bus";"Spain";1
228;4091;3;"2500";"2";"budget";"plane";"Greece";0
228;4091;4;"1500";"10";"3stars";"train";"Greece";0
228;4092;1;"2500";"5";"5stars";"bus";"Greece";0
228;4092;2;"500";"10";"5stars";"plane";"Turkey";1
228;4092;3;"1500";"2";"5stars";"train";"Spain";0
228;4092;4;"500";"10";"5stars";"bus";"Portugal";0
228;4093;1;"2500";"10";"5stars";"train";"Portugal";0
228;4093;2;"2500";"10";"budget";"plane";"Turkey";0
228;4093;3;"500";"5";"5stars";"plane";"Spain";1
228;4093;4;"800";"10";"budget";"plane";"Spain";0
228;4094;1;"500";"10";"budget";"bus";"Turkey";0
228;4094;2;"800";"5";"budget";"plane";"Portugal";0
228;4094;3;"1500";"10";"3stars";"plane";"Greece";0
228;4094;4;"1500";"10";"5stars";"train";"Spain";1
228;4095;1;"2500";"5";"3stars";"plane";"Greece";0
228;4095;2;"500";"10";"3stars";"plane";"Turkey";0
228;4095;3;"500";"2";"5stars";"bus";"Greece";0
228;4095;4;"2500";"5";"5stars";"plane";"Portugal";1
228;4096;1;"800";"5";"3stars";"bus";"Turkey";1
228;4096;2;"2500";"5";"3stars";"train";"Greece";0
228;4096;3;"800";"2";"3stars";"plane";"Greece";0
228;4096;4;"500";"5";"budget";"train";"Turkey";0
228;4097;1;"800";"10";"3stars";"train";"Spain";1
228;4097;2;"2500";"5";"5stars";"train";"Spain";0
228;4097;3;"2500";"5";"3stars";"train";"Portugal";0
228;4097;4;"800";"5";"5stars";"train";"Greece";0
228;4098;1;"800";"10";"budget";"bus";"Turkey";0
228;4098;2;"500";"10";"5stars";"train";"Turkey";1
228;4098;3;"1500";"2";"5stars";"plane";"Greece";0
228;4098;4;"1500";"10";"3stars";"bus";"Portugal";0
228;4099;1;"500";"2";"5stars";"train";"Portugal";0
228;4099;2;"800";"5";"3stars";"plane";"Spain";1
228;4099;3;"2500";"5";"3stars";"train";"Turkey";0
228;4099;4;"2500";"5";"3stars";"train";"Spain";0
228;4100;1;"1500";"10";"budget";"bus";"Spain";0
228;4100;2;"1500";"10";"budget";"train";"Spain";0
228;4100;3;"800";"2";"5stars";"plane";"Portugal";1
228;4100;4;"1500";"10";"budget";"plane";"Spain";0
228;4101;1;"2500";"10";"5stars";"plane";"Turkey";0
228;4101;2;"2500";"10";"5stars";"plane";"Spain";0
228;4101;3;"500";"10";"3stars";"plane";"Greece";0
